w,h,c,n,k,f_w,f_h,pad_w,pad_h,stride_w,stride_h,precision,fwd_time(usec),fwd_algo,pad_kernels
72,64,32,1,8,5,5,1,0,3,3,int8,39,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,1,16,3,3,1,0,1,5,int8,61,IMPLICIT_PRECOMP_GEMM,1.0
640,480,4,1,32,5,5,1,1,2,5,int8,180,IMPLICIT_PRECOMP_GEMM,0.0
16,16,16,32,2,3,3,0,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,1,2,3,3,0,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,1,4,5,5,1,0,5,1,int8,40,IMPLICIT_PRECOMP_GEMM,1.0
640,480,2,64,2,5,5,1,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
600,480,1,2,8,3,3,1,0,3,2,int8,100,IMPLICIT_PRECOMP_GEMM,1.0
64,64,16,2,8,3,3,0,0,3,3,int8,43,IMPLICIT_PRECOMP_GEMM,0.0
160,160,1,2,64,5,5,1,1,3,3,int8,51,IMPLICIT_PRECOMP_GEMM,1.0
40,30,1,1,32,3,3,0,1,1,2,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
256,192,1,1,32,5,5,0,0,1,5,int8,64,IMPLICIT_PRECOMP_GEMM,1.0
256,256,64,64,4,3,3,1,1,5,3,int8,5036,IMPLICIT_PRECOMP_GEMM,0.0
32,32,32,2,32,5,5,0,1,5,5,int8,42,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,1,64,5,5,1,1,1,5,int8,8,IMPLICIT_PRECOMP_GEMM,1.0
600,480,4,64,8,3,3,0,0,1,2,int8,9193,IMPLICIT_PRECOMP_GEMM,0.0
240,64,64,1,8,3,3,1,0,3,3,int8,51,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,4,2,5,5,1,0,1,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,16,2,5,5,1,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
64,64,8,64,32,5,5,0,1,2,2,int8,283,IMPLICIT_PRECOMP_GEMM,0.0
16,16,16,16,2,5,5,0,1,2,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,32,64,1,5,5,1,1,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,2,8,3,3,0,0,2,1,int8,291,IMPLICIT_PRECOMP_GEMM,1.0
240,240,4,1,16,5,5,0,1,1,3,int8,50,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,1,4,5,5,0,0,2,2,int8,177,IMPLICIT_PRECOMP_GEMM,1.0
48,32,2,8,4,3,3,0,1,1,5,int8,33,IMPLICIT_PRECOMP_GEMM,1.0
400,300,8,32,2,3,3,0,0,5,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,8,1,5,5,0,1,1,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
240,240,1,8,2,5,5,1,0,1,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
72,64,16,2,16,3,3,0,0,3,1,int8,32,IMPLICIT_PRECOMP_GEMM,0.0
160,160,16,2,4,5,5,1,1,5,2,int8,55,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,32,1,3,3,0,0,3,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
48,32,16,16,8,3,3,1,1,5,5,int8,41,IMPLICIT_PRECOMP_GEMM,0.0
64,64,8,1,4,3,3,1,1,3,2,int8,66,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,2,8,3,3,0,0,5,1,int8,493,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,2,16,5,5,0,0,3,2,int8,1118,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,1,32,3,3,0,0,3,1,int8,217,IMPLICIT_PRECOMP_GEMM,1.0
600,480,4,2,32,5,5,1,1,3,3,int8,160,IMPLICIT_PRECOMP_GEMM,0.0
720,364,16,32,4,5,5,1,1,5,1,int8,15174,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,8,16,3,3,1,1,2,2,int8,57,IMPLICIT_PRECOMP_GEMM,0.0
32,32,8,16,2,3,3,0,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,1,64,5,5,0,1,2,2,int8,74,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,64,32,5,5,1,1,1,1,int8,1380,IMPLICIT_PRECOMP_GEMM,1.0
16,16,8,32,1,3,3,1,0,2,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,16,16,5,5,0,1,5,2,int8,49,IMPLICIT_PRECOMP_GEMM,0.0
320,320,8,1,1,5,5,1,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,4,8,5,5,1,1,5,2,int8,282,IMPLICIT_PRECOMP_GEMM,1.0
64,64,2,8,1,3,3,0,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
32,32,4,2,1,5,5,1,1,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
720,364,64,32,8,5,5,0,1,2,2,int8,129733,IMPLICIT_PRECOMP_GEMM,0.0
40,30,8,1,1,3,3,0,1,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
72,64,4,8,64,5,5,1,0,5,1,int8,51,IMPLICIT_PRECOMP_GEMM,0.0
400,300,16,32,4,3,3,1,1,1,3,int8,4255,IMPLICIT_PRECOMP_GEMM,0.0
720,364,16,4,64,5,5,0,1,5,3,int8,679,IMPLICIT_PRECOMP_GEMM,0.0
16,16,16,4,8,3,3,1,0,2,5,int8,33,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,8,8,3,3,0,1,2,1,int8,1157,IMPLICIT_PRECOMP_GEMM,1.0
256,256,16,32,32,5,5,0,1,3,1,int8,6256,IMPLICIT_PRECOMP_GEMM,0.0
720,364,16,2,1,5,5,0,1,2,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,64,16,3,3,0,0,3,2,int8,1497,IMPLICIT_PRECOMP_GEMM,0.0
16,16,4,2,1,3,3,0,0,1,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
48,32,8,8,8,3,3,0,1,3,3,int8,34,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,2,8,3,3,1,0,2,3,int8,44,IMPLICIT_PRECOMP_GEMM,1.0
48,32,64,64,2,5,5,1,1,2,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,4,2,3,3,1,0,5,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
400,300,32,2,8,5,5,0,1,2,3,int8,873,IMPLICIT_PRECOMP_GEMM,0.0
720,364,64,1,8,3,3,1,0,5,1,int8,961,IMPLICIT_PRECOMP_GEMM,0.0
96,96,32,16,16,5,5,0,0,3,3,int8,120,IMPLICIT_PRECOMP_GEMM,0.0
72,64,4,1,16,5,5,1,1,2,5,int8,9,IMPLICIT_PRECOMP_GEMM,0.0
96,96,64,2,32,3,3,1,1,5,3,int8,41,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,8,4,5,5,1,1,3,3,int8,2899,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,1,64,3,3,0,0,2,3,int8,227,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,1,64,3,3,0,1,1,2,int8,262,IMPLICIT_PRECOMP_GEMM,0.0
640,480,8,64,1,3,3,1,0,2,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,64,16,3,3,0,1,3,1,int8,436,IMPLICIT_PRECOMP_GEMM,1.0
256,192,4,2,2,3,3,1,1,1,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,32,1,5,5,1,1,3,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
32,32,32,32,2,5,5,0,0,3,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
64,64,16,8,1,3,3,0,1,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,1,32,5,5,0,0,2,3,int8,38,IMPLICIT_PRECOMP_GEMM,0.0
240,240,64,2,2,5,5,0,1,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,64,4,3,3,1,1,3,2,int8,21441,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,16,32,5,5,1,1,5,3,int8,660,IMPLICIT_PRECOMP_GEMM,0.0
320,320,8,2,8,3,3,1,0,2,5,int8,39,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,2,16,5,5,0,1,3,1,int8,3730,IMPLICIT_PRECOMP_GEMM,0.0
32,32,4,2,2,3,3,1,0,1,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
32,32,1,2,32,3,3,0,1,1,3,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
256,192,64,64,8,5,5,0,1,5,1,int8,31226,IMPLICIT_PRECOMP_GEMM,0.0
256,256,1,1,1,5,5,1,1,2,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
40,30,64,1,4,5,5,1,0,1,1,int8,81,IMPLICIT_PRECOMP_GEMM,1.0
400,300,2,16,1,3,3,1,1,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
720,364,1,32,16,3,3,0,1,3,5,int8,1219,IMPLICIT_PRECOMP_GEMM,1.0
240,64,32,16,2,5,5,1,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,4,8,2,5,5,1,1,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,4,1,8,3,3,1,0,3,3,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
256,192,8,2,4,3,3,0,1,3,3,int8,40,IMPLICIT_PRECOMP_GEMM,0.0
40,30,32,32,16,5,5,0,0,3,5,int8,58,IMPLICIT_PRECOMP_GEMM,1.0
48,32,2,16,1,5,5,1,0,1,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
16,16,64,8,64,3,3,1,1,2,1,int8,65,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,64,4,5,5,1,0,3,1,int8,4659,IMPLICIT_PRECOMP_GEMM,0.0
40,30,64,4,16,5,5,0,1,2,5,int8,90,IMPLICIT_PRECOMP_GEMM,1.0
320,320,1,64,64,5,5,0,1,5,2,int8,1627,IMPLICIT_PRECOMP_GEMM,1.0
400,300,64,32,16,3,3,0,1,5,5,int8,667,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,64,1,5,5,0,0,2,5,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
96,96,2,16,8,5,5,1,0,3,1,int8,119,IMPLICIT_PRECOMP_GEMM,1.0
96,96,8,1,64,3,3,0,0,1,3,int8,75,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,64,64,3,3,1,0,1,2,int8,66055,IMPLICIT_PRECOMP_GEMM,0.0
72,64,8,4,16,5,5,1,0,1,3,int8,51,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,2,16,5,5,0,1,2,1,int8,66,IMPLICIT_PRECOMP_GEMM,0.0
64,64,2,2,1,3,3,1,0,1,5,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
16,16,8,32,2,5,5,1,1,5,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
64,64,4,32,4,5,5,1,1,2,3,int8,57,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,16,2,5,5,1,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,2,2,5,5,1,1,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
64,64,1,64,1,5,5,0,1,3,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
256,256,1,64,32,5,5,0,0,3,1,int8,3301,IMPLICIT_PRECOMP_GEMM,1.0
32,32,1,64,64,3,3,0,1,5,3,int8,44,IMPLICIT_PRECOMP_GEMM,1.0
600,480,16,64,1,3,3,1,0,5,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,2,1,3,3,1,1,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
72,64,16,16,8,3,3,0,0,3,3,int8,44,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,2,32,3,3,1,1,1,2,int8,4710,IMPLICIT_PRECOMP_GEMM,0.0
256,192,8,64,4,5,5,0,0,1,3,int8,4623,IMPLICIT_PRECOMP_GEMM,0.0
64,64,2,1,4,3,3,1,1,3,3,int8,40,IMPLICIT_PRECOMP_GEMM,1.0
400,300,64,4,16,3,3,1,0,2,1,int8,5454,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,32,32,3,3,1,0,1,2,int8,418,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,64,2,5,5,0,1,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
32,32,32,64,8,5,5,0,0,2,1,int8,571,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,4,2,3,3,1,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,2,64,3,3,0,1,1,5,int8,16,IMPLICIT_PRECOMP_GEMM,1.0
640,480,4,4,16,5,5,0,1,1,3,int8,2319,IMPLICIT_PRECOMP_GEMM,0.0
48,32,1,64,8,5,5,1,0,2,2,int8,57,IMPLICIT_PRECOMP_GEMM,1.0
16,16,8,4,32,5,5,0,1,5,3,int8,49,IMPLICIT_PRECOMP_GEMM,0.0
48,32,2,4,8,3,3,0,1,1,5,int8,33,IMPLICIT_PRECOMP_GEMM,1.0
32,32,16,32,16,3,3,1,1,3,3,int8,53,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,2,2,5,5,1,1,3,5,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
400,300,64,32,8,5,5,0,1,1,1,int8,163570,IMPLICIT_PRECOMP_GEMM,0.0
240,240,8,4,32,5,5,0,0,1,2,int8,643,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,16,8,3,3,0,1,3,1,int8,11415,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,2,64,3,3,1,1,2,2,int8,72,IMPLICIT_PRECOMP_GEMM,1.0
160,160,32,8,64,5,5,1,1,3,2,int8,748,IMPLICIT_PRECOMP_GEMM,0.0
256,256,32,8,1,3,3,0,0,3,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,32,1,3,3,0,1,1,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
160,160,1,32,64,3,3,0,0,2,2,int8,230,IMPLICIT_PRECOMP_GEMM,1.0
32,32,32,2,8,3,3,0,1,3,3,int8,47,IMPLICIT_PRECOMP_GEMM,0.0
160,160,64,64,16,3,3,0,1,5,3,int8,489,IMPLICIT_PRECOMP_GEMM,0.0
96,96,8,64,8,3,3,1,1,2,3,int8,174,IMPLICIT_PRECOMP_GEMM,0.0
16,16,16,1,64,5,5,0,1,1,5,int8,21,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,8,1,3,3,0,1,5,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
64,64,2,4,32,3,3,0,0,1,5,int8,45,IMPLICIT_PRECOMP_GEMM,1.0
240,240,8,4,8,5,5,1,0,3,1,int8,349,IMPLICIT_PRECOMP_GEMM,0.0
720,364,4,2,4,5,5,1,1,3,5,int8,91,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,4,64,3,3,1,1,3,3,int8,64,IMPLICIT_PRECOMP_GEMM,1.0
600,480,2,2,4,5,5,1,1,3,3,int8,159,IMPLICIT_PRECOMP_GEMM,1.0
40,30,1,4,2,5,5,1,1,5,5,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
96,96,8,64,2,5,5,0,0,3,5,int8,5,IMPLICIT_PRECOMP_GEMM,0.0
240,64,16,8,2,5,5,1,0,5,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,1,8,64,3,3,0,1,5,1,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
64,64,64,32,32,5,5,0,1,1,3,int8,1861,IMPLICIT_PRECOMP_GEMM,0.0
256,256,2,16,4,5,5,0,0,5,2,int8,254,IMPLICIT_PRECOMP_GEMM,1.0
400,300,1,4,16,5,5,1,0,2,2,int8,291,IMPLICIT_PRECOMP_GEMM,1.0
600,480,2,8,4,5,5,0,0,5,1,int8,1107,IMPLICIT_PRECOMP_GEMM,1.0
72,64,2,32,4,3,3,0,0,1,3,int8,51,IMPLICIT_PRECOMP_GEMM,1.0
320,320,2,4,4,5,5,1,1,5,5,int8,44,IMPLICIT_PRECOMP_GEMM,1.0
16,16,64,1,2,5,5,1,0,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
32,32,16,4,2,3,3,0,0,2,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
640,480,64,4,64,5,5,0,1,3,3,int8,7645,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,16,8,5,5,0,0,5,1,int8,74,IMPLICIT_PRECOMP_GEMM,1.0
720,364,16,1,2,3,3,0,1,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
320,320,32,4,8,3,3,0,1,2,5,int8,330,IMPLICIT_PRECOMP_GEMM,0.0
48,32,4,32,16,5,5,1,1,5,3,int8,56,IMPLICIT_PRECOMP_GEMM,0.0
256,256,8,64,1,5,5,0,0,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
240,240,4,1,4,3,3,1,0,1,1,int8,61,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,64,4,3,3,0,0,2,2,int8,36,IMPLICIT_PRECOMP_GEMM,1.0
320,320,64,16,64,5,5,0,0,3,5,int8,6134,IMPLICIT_PRECOMP_GEMM,0.0
400,300,32,1,16,5,5,0,0,3,3,int8,289,IMPLICIT_PRECOMP_GEMM,0.0
40,30,8,2,32,3,3,1,0,3,2,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
320,320,2,4,1,5,5,1,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
640,480,64,1,64,3,3,1,1,1,3,int8,435,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,1,32,3,3,0,0,5,5,int8,8,IMPLICIT_PRECOMP_GEMM,1.0
720,364,2,4,1,5,5,1,0,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
16,16,4,32,1,5,5,1,1,3,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
720,364,2,8,8,5,5,1,1,5,5,int8,209,IMPLICIT_PRECOMP_GEMM,1.0
400,300,8,8,32,3,3,0,0,2,5,int8,172,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,1,16,3,3,1,0,3,1,int8,19,IMPLICIT_PRECOMP_GEMM,0.0
240,64,64,1,8,3,3,0,1,5,1,int8,76,IMPLICIT_PRECOMP_GEMM,0.0
72,64,16,2,16,3,3,1,0,1,1,int8,51,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,4,4,5,5,1,0,1,5,int8,43,IMPLICIT_PRECOMP_GEMM,1.0
400,300,1,16,1,5,5,1,0,2,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
64,64,1,32,32,5,5,0,1,2,2,int8,79,IMPLICIT_PRECOMP_GEMM,1.0
256,256,16,2,16,5,5,0,0,1,2,int8,586,IMPLICIT_PRECOMP_GEMM,0.0
320,320,2,1,8,3,3,0,0,2,1,int8,54,IMPLICIT_PRECOMP_GEMM,1.0
240,240,4,4,1,3,3,0,1,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
640,480,8,2,1,3,3,1,1,5,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
32,32,64,16,32,3,3,1,0,2,2,int8,98,IMPLICIT_PRECOMP_GEMM,0.0
256,192,16,8,4,3,3,0,1,2,5,int8,142,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,32,16,5,5,0,1,2,2,int8,10626,IMPLICIT_PRECOMP_GEMM,0.0
320,320,1,1,1,5,5,1,1,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
48,32,16,64,8,5,5,1,0,5,2,int8,92,IMPLICIT_PRECOMP_GEMM,0.0
16,16,64,2,16,5,5,1,0,5,2,int8,62,IMPLICIT_PRECOMP_GEMM,0.0
256,256,8,2,4,5,5,0,1,3,5,int8,46,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,8,2,5,5,1,0,2,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
640,480,1,4,16,3,3,1,0,3,1,int8,414,IMPLICIT_PRECOMP_GEMM,1.0
240,240,2,8,8,3,3,0,1,1,1,int8,463,IMPLICIT_PRECOMP_GEMM,1.0
40,30,32,2,2,5,5,0,1,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
160,160,32,8,1,3,3,1,1,5,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
160,160,2,64,16,3,3,1,1,2,2,int8,890,IMPLICIT_PRECOMP_GEMM,1.0
256,256,2,64,64,5,5,1,0,3,3,int8,1139,IMPLICIT_PRECOMP_GEMM,1.0
16,16,32,1,64,3,3,0,1,3,2,int8,16,IMPLICIT_PRECOMP_GEMM,0.0
240,64,4,64,32,3,3,0,0,5,1,int8,200,IMPLICIT_PRECOMP_GEMM,0.0
320,320,2,2,2,5,5,0,1,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
16,16,8,4,2,5,5,1,0,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
320,320,1,4,2,3,3,0,0,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
32,32,2,32,4,5,5,1,0,1,2,int8,38,IMPLICIT_PRECOMP_GEMM,1.0
256,256,16,1,16,5,5,0,1,5,1,int8,137,IMPLICIT_PRECOMP_GEMM,0.0
256,256,2,16,4,3,3,0,0,5,1,int8,212,IMPLICIT_PRECOMP_GEMM,1.0
256,192,1,8,1,3,3,1,1,2,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
256,256,4,64,16,5,5,1,1,2,1,int8,11683,IMPLICIT_PRECOMP_GEMM,0.0
256,256,2,32,16,3,3,1,1,2,3,int8,767,IMPLICIT_PRECOMP_GEMM,1.0
600,480,1,4,32,3,3,0,1,5,1,int8,242,IMPLICIT_PRECOMP_GEMM,1.0
720,364,32,16,16,5,5,1,0,1,5,int8,4671,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,2,8,5,5,0,0,2,2,int8,541,IMPLICIT_PRECOMP_GEMM,0.0
96,96,8,32,16,5,5,1,0,1,3,int8,554,IMPLICIT_PRECOMP_GEMM,0.0
48,32,64,32,32,5,5,1,0,5,3,int8,212,IMPLICIT_PRECOMP_GEMM,0.0
240,240,1,2,4,5,5,1,0,1,3,int8,97,IMPLICIT_PRECOMP_GEMM,1.0
240,240,32,64,32,5,5,1,0,3,3,int8,8031,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,1,8,5,5,1,0,5,2,int8,663,IMPLICIT_PRECOMP_GEMM,0.0
64,64,1,64,4,5,5,1,1,1,1,int8,599,IMPLICIT_PRECOMP_GEMM,1.0
400,300,4,1,2,3,3,1,1,3,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
72,64,1,1,1,5,5,0,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
64,64,16,4,1,5,5,0,0,3,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
48,32,2,16,16,3,3,1,1,2,2,int8,53,IMPLICIT_PRECOMP_GEMM,1.0
720,364,32,32,2,3,3,1,0,1,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,16,4,16,5,5,0,0,2,5,int8,26,IMPLICIT_PRECOMP_GEMM,1.0
72,64,2,8,4,3,3,1,1,3,1,int8,33,IMPLICIT_PRECOMP_GEMM,1.0
240,64,16,1,64,5,5,1,0,3,2,int8,74,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,4,8,5,5,1,0,2,2,int8,7422,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,4,1,5,5,1,1,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
240,64,1,2,1,3,3,1,0,2,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
16,16,8,1,1,3,3,0,0,5,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
400,300,2,16,1,3,3,0,0,2,2,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
160,160,16,1,2,5,5,0,1,1,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,32,16,64,3,3,1,1,2,3,int8,39,IMPLICIT_PRECOMP_GEMM,1.0
32,32,64,16,16,3,3,1,1,1,5,int8,72,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,4,32,3,3,0,0,3,3,int8,471,IMPLICIT_PRECOMP_GEMM,0.0
32,32,16,2,16,3,3,0,0,5,1,int8,9,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,2,1,3,3,0,0,2,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,4,2,8,5,5,0,1,5,5,int8,33,IMPLICIT_PRECOMP_GEMM,1.0
640,480,8,8,2,5,5,0,1,1,1,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,8,64,5,5,1,0,3,1,int8,322,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,32,4,3,3,0,1,3,2,int8,549,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,16,16,5,5,0,1,2,5,int8,2782,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,1,16,5,5,0,0,5,1,int8,12,IMPLICIT_PRECOMP_GEMM,0.0
16,16,1,16,1,5,5,1,0,1,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
48,32,1,4,32,3,3,1,0,2,1,int8,9,IMPLICIT_PRECOMP_GEMM,1.0
256,192,8,64,32,3,3,1,1,5,2,int8,563,IMPLICIT_PRECOMP_GEMM,0.0
96,96,64,2,16,3,3,1,1,2,2,int8,125,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,4,32,3,3,1,0,3,5,int8,51,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,16,1,5,5,1,1,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
240,64,1,64,1,3,3,1,1,5,5,int8,4,IMPLICIT_PRECOMP_GEMM,1.0
240,64,2,2,64,5,5,1,1,3,2,int8,51,IMPLICIT_PRECOMP_GEMM,1.0
32,32,32,4,1,5,5,1,1,2,5,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
40,30,2,1,64,5,5,1,0,1,3,int8,24,IMPLICIT_PRECOMP_GEMM,1.0
48,32,16,32,2,5,5,1,0,3,2,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
256,256,32,8,1,5,5,0,0,5,3,int8,4,IMPLICIT_PRECOMP_GEMM,0.0
320,320,16,1,16,3,3,1,0,3,2,int8,65,IMPLICIT_PRECOMP_GEMM,0.0
32,32,2,64,4,5,5,1,1,5,5,int8,33,IMPLICIT_PRECOMP_GEMM,1.0
640,480,1,1,64,3,3,1,1,1,3,int8,230,IMPLICIT_PRECOMP_GEMM,1.0
320,320,32,64,8,3,3,1,0,3,3,int8,5101,IMPLICIT_PRECOMP_GEMM,0.0
64,64,16,2,8,5,5,0,0,5,1,int8,43,IMPLICIT_PRECOMP_GEMM,0.0
96,96,32,64,16,5,5,1,1,2,1,int8,1627,IMPLICIT_PRECOMP_GEMM,0.0
72,64,2,4,32,5,5,0,0,2,2,int8,52,IMPLICIT_PRECOMP_GEMM,1.0
320,320,1,1,64,3,3,1,0,2,5,int8,71,IMPLICIT_PRECOMP_GEMM,1.0
240,240,8,4,32,5,5,1,0,1,1,int8,1280,IMPLICIT_PRECOMP_GEMM,0.0
